0.02533260032985157,0.01688840021990104,0.0,0.0,0.0,0.0,0.01688840021990104,0.03477168305936533,0.0,0.11822613157412504
0.0,0.0,0.0,0.017592083562396922,0.0,0.0,0.0,0.02048960320796818,0.0,0.0
0.0,0.0,0.0,0.0,0.010555250137438152,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02638812534359538,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.021110500274876303,0.0,0.0,0.0,0.0
0.04701746164182979,0.0,0.0,0.0,0.0,0.0,0.015832875206157226,0.0,0.06981966689569236,0.0
0.0,0.0,0.0,0.0440820578108273,0.0,0.0,0.019868706141060052,0.036295246086629415,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015832875206157226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02754417654912432
0.0,0.0,0.03909351902754869,0.0,0.0,0.0,0.03567797999672075,0.01936804628393414,0.03166575041231445,0.08073423459457466
0.017661072125386708,0.031345894347543604,0.0,0.0,0.0,0.05160344511636422,0.030587525935909528,0.0,0.0,0.04153725965016149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0361894290426451,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
